No.,FI/ファセット,ドット,説明,補足説明,関連分野,テーマコード
301,G06F9/455,3,エミュレーション；インタープリタによる実行；ソフトウェアシミュレーション，例．アプリケーションまたはＯＳの実行エンジンの仮想化またはエミュレーション［２０１８．０１］,"本分類は、コンピュータ上で実行される特定のプログラムの動作それ自体をエミュレーションやシミュレーションの対象とした技術のうち、下位の分類に当てはまらないものに付与する。なお、インタープリタによる実行は本分類ではなくG06F9/455,100に付与する。 【キーワード】 仮想マシン、仮想ＯＳ、下位互換性",実行時より前のバイナリ変換G06F8/52,5B107
302,"G06F9/455,100",4,インタープリタ；アプリケーションの実行時にコードを解釈または変換するもの,高級言語で記述されたプログラムを構成する命令文を順次翻訳しながら実行するもの（インタープリタ）に関する。また、実行しようとする高レベルプログラムのまとまった一部分を低レベルコードへ動的に変換した上で実行するものも含む。 【キーワード】 スクリプト、ＪＩＴコンパイラ,実行時より前のコンパイルG06F8/41,5B081
303,"G06F9/455,150",4,ハイパーバイザ；仮想マシンモニタ,仮想計算機、バーチャルマシーン、ＶＭを扱う （いわゆるJava（登録商標）のVMはマルチプログラムを主題とするものではないので、一般にはここでいうバーチャルマシンには含まれない） 複数のオペレーティングシステムが共存しているシステムを含む(2005.07.21) 【キーワード】 仮想計算機、バーチャルマシーン、バーチャルマシン、論理区画、仮想機械、ロジカルパーティション、仮想ＯＳ、仮想オペレーティングシステム、LPAR,"G06F12/10,553（旧G06F12/10@J） 仮想計算機におけるアドレス変換 G06F15/16,430@C マルチCPUシステムにおける仮想計算機（廃止） G06F13/10,330@C 仮想計算機における入出力制御 G06F9/06,640@C APIのローディング／実行(2007.08.20) G06F9/06,640@D APIの選択(2007.08.20) G06F9/06,640@E APIの検索、サーバ管理",5B098
304,G06F9/46,2,マルチプログラミング装置［２００６．０１］,複数のプログラムの同時実行、プログラム間の相互作用、プログラム間の調整等、複数のプログラムを実行するにあたって生じる課題を解決するための技術に関する分類である。 このテーマでは、典型的には以下の技術主題を扱う。 １．複数のプログラムの切り換え起動。いわゆるスケジューリング（割り込みを含む） ２．複数のプログラム間の資源配分 ３．複数プログラムの連携 ４．分散処理、処理配分（ここでいう「処理」はデータ処理、プログラム制御を含む） ５．プログラム間通信（通信技術自体は含まない。ＯＳやアプリケーションプログラムレベルのものを扱う） ６．プログラム間同期 ７．プログラム間の競合制御（資源管理を含む）、排他制御 以上のことから分かるように、本テーマは他のテーマと関連することが多く、関連する技術分野は多岐に渡る。 構成が各要素技術に特化している場合には、その技術分野を主分類とすることが適切であることが多い。 課題、構成が応用（用途）に特化している場合には、応用先が主分類となることが適切であることが多い。 課題が電子計算機について一般的なものや、扱う対象が抽象化されている（特定の要素技術に限定されない）もの、すなわち、いわゆる“色のない技術”について、本テーマ内分類を主分類にすべきである。,G06F15/16-15/177（マルチプロセッサ）,5B098
305,"G06F9/46,410",3,マルチスレッドプロセッサ,マルチスレッドに特化したプロセッサ・アーキテクチャを扱う。 ソフトウェアによる（ハードウェアが特定されない）実装については付与しない。 【キーワード】 マルチスレッド、ハイパースレッド、LWP(Light Weight Process)、軽量プロセス,G06F9/38 命令の同時実行（パイプライン等）,5B098
306,"G06F9/46,420",3,分散処理（処理配分はＧ０６Ｆ９／５０，１５０優先）,分散システムに関する汎用的な技術のうち、ソフトウェアの処理に主な特徴があるものを扱う。 【新旧対応】当分類は、旧分類 Ｇ０６Ｆ１５／６２０； Ｇ０６Ｆ９／４６に対応する。,-,5B098
307,"G06F9/46,420@A",0,分散オブジェクト,主に、分散オブジェクトの基盤技術に関するものを扱う。ただし、分散システムにおいて、分散オブジェクト技術を使用しただけのものは、当分類を副分類として付与する。 典型的なものとして、分散オブジェクトの実装方法、オブジェクト間の関係などがある。 【キーワード】ＯＲＢ、ＩＤＬ、スタブ、オブジェクト・リファレンス 【新旧対応】当分類は、旧分類Ｇ０６Ｆ１５／１６，６２０＠Ｔに対応する。,"G06F9/44,535 並列オブジエクト指向型言語の処理，オブジエクト指向型言語の並列処理",5B098
308,"G06F9/46,420@B",0,移動エージェント,プログラム・モジュールが、自律的に複数の計算機間を移動する技術に関するものを扱う。 ただし、プログラム・モジュールがエージェントと呼ばれているだけであり、エージェントが自律的に計算機間を移動しないものには、当ＦＩは付与しない。 【キーワード】 移動エージェント、モバイル・エージェント、移動プログラム 【新旧対応】当分類は、旧分類Ｇ０６Ｆ１５／１６，６２０＠Wに対応するものである。,-,5B098
309,"G06F9/46,420@Z",0,その他,その他。 【新旧対応】代表的なものとして、旧分類Ｇ０６Ｆ１５／１６，６２０＠Ａ，Ｚが付与されていたもののうち、処理配分以外のものに当分類が付与される。,-,5B098
310,"G06F9/46,430",3,トランザクション処理,トランザクションに関する汎用的な技術を扱う(20080809修正)。 例えば、サーバ／クライアントシステムにおけるプロセス制御、特定のセッションに対応したプロセス管理、要求に対する時系列的なタスク制御、コネクション管理等。 データベースに対するアクセスや、銀行システムのトランザクション技術等、データ操作やデータ管理、業務に特徴があれば、その技術分野が優先。 【新旧対応】当分類は、旧分類Ｇ０６Ｆ１５／１６，６２０＠Ｆに対応する。,"G06F12/00,518 ファイルに対する演算・処理のためのトランザクション処理 G06F12/00,535@R トランザクションの直列化 G06F15/00,310@U オンライン端末システムにおける、データベース；ファイル更新 G06F9/44,530@M オブジェクト型言語のメッセージ処理 G06F9/44,535 並列オブジェクト G06F17/60,208 勘定系のトランザクション処理",5B098
311,G06F9/48,3,プログラムの起動；プログラムの切換，例．割込みによるもの［２００６．０１］,複数プログラムの起動、切換に関する技術を扱う。,"G06F9/06,640 プログラムのローディング G06F9/06,650 プログラムの選択後、ローディングまたは実行するもの G06F9/06,410@S （旧版）プログラム選択・切換",5B098
312,"G06F9/48,100",4,割込み制御（バスに対する割込みはＧ０６Ｆ１３／２４優先）,割込み時のCPUにおけるプログラムの起動、切換に関する技術を扱う。 ここでいう「割込」は、外部割込、例外処理などの内部割込を含む。 【キーワード】 割込、割り込み、例外処理、インタラプト、インターラプト,"G06F13/24 入力／出力バスに対するアクセスにおける割込みを用いるもの G06F13/32 入力／出力バスに対するアクセスにおける割込み及びバーストモード転送の組合わせ G06F13/14,310 I/O選択制御における割込み処理 G05B15/02@W 計算機で制御される系における割り込み B60R16/02,660@X 車両のコンピュータ制御における優先処理又は割り込み処理",5B098
313,"G06F9/48,100@F",0,割込み発生,割込みを発生させる機構そのものについて。 あまり使用されることのない分類。,-,5B098
314,"G06F9/48,100@G",0,状態変化検出,状態変化検出に特徴あるもの,-,5B098
315,"G06F9/48,100@H",0,命令によるもの，例．例外処理,命令語や命令コードによる割込み方法に特徴があるもの 例．割り込み発生命令による割り込み発生機構 【キーワード】 例外処理,-,5B098
316,"G06F9/48,100@J",0,キー,キースイッチによる割込みに特徴あるもの,-,5B098
317,"G06F9/48,100@K",0,デバッグ割込み,割込み原因がデバッグによるもの 【キーワード】 デバッグ,G06F11/,5B098
318,"G06F9/48,100@L",0,バンク切替,メモリバンクの切換に特徴あるもの,"G06F12/06,570",5B098
319,"G06F9/48,100@M",0,拡張割込み，例．割込み処理の追加,割り込み受付数（割り込み要因数）の拡張,-,5B098
320,"G06F9/48,100@N",0,タイミング,割り込むタイミングに特徴あるもの 割込み処理実行の開始タイミングを調整したもの等,-,5B098
321,"G06F9/48,100@P",0,割込み取消,割込み要求の取り消しに関するもの,-,5B098
322,"G06F9/48,100@Q",0,先行制御時の割込み処理,命令プリフェッチ等の先行制御に関する割込みに特徴あるもの,"G06F9/38,380@A-@B",5B098
323,"G06F9/48,100@R",0,雑音対策,"ノイズによる誤動作（リセットしたつもりがないのに割込み信号がリセットされてしまう等）を防止するもの 【新旧対応】 当分類は、旧分類G06F9/46,330@Aに対応するものである。",-,5B098
324,"G06F9/48,100@S",0,割込み機能チェック,"割込み機能に関するチェック、検査に関するもの 【新旧対応】 当分類は、旧分類G06F9/46,330@Bに対応するものである。",G06F11/28@D 割込機能チェック,5B098
325,"G06F9/48,100@T",0,割込み信号の監視による誤動作対策,"割込み発生履歴の監視等、割込み信号を監視するもの。 【新旧対応】 当分類は、旧分類G06F9/46,330@Dに対応するものである。","G06F11/30,305@F 割込異常の監視",5B098
326,"G06F9/48,100@Z",0,その他,-,-,5B098
327,"G06F9/48,110",5,割込み要求の受付，検出,割り込み受付、検出に特徴があるもの,-,5B098
328,"G06F9/48,110@B",0,割込み受付回路,"受付回路に特徴があるもの 請求項又は実施例に回路構成が開示されているものに付与 複数CPU（マルチプロセッサ）構成において、複数CPU又は特定CPUに割込信号を配信／配送する技術は、当FIを付与（旧G06F9/46,360@Aの運用）(20050425)",-,5B098
329,"G06F9/48,110@C",0,多重割込み受付,多重割込み（割り込み先から更に割り込みを行う仕組み）に特徴あるもの,-,5B098
330,"G06F9/48,110@D",0,グループ別受付,グループ分けや、グループ単位での割込みに特徴あるもの（複数の割り込み信号入力がいくつかのグループに纏められてあつかわれるもの）,-,5B098
331,"G06F9/48,110@E",0,割込み禁止，マスク,割り込み要求信号のマスク、割込みマスク回路、割込み禁止等に特徴あるもの,"F02D45/00,372@C 燃焼機関の制御における割込みを禁止するもの",5B098
332,"G06F9/48,110@F",0,保留割込みの処理,割込みを保留するものに特徴あるもの 割込みは禁止されない。,-,5B098
333,"G06F9/48,110@G",0,割込み要因の検出,割込み要因、割込み要求判定等に特徴あるもの 文献量多い,"F02D45/00,372@B 燃焼機関における制御（割込み要因が特殊なもの又は割込み信号発生手段に特徴があるもの）",5B098
334,"G06F9/48,110@H",0,サイクリック走査,ポーリング等により、定期的に割込みの有無を調査するもの 【キーワード】 サイクリック、ポーリング,-,5B098
335,"G06F9/48,110@Z",0,その他,"割込み要求受付検出のうち、ＦＩのG06F9/48,110@B-@Hに属しないもの 【新旧対応】 旧G06F9/46,311@Aが当分類に移行されている。",-,5B098
336,"G06F9/48,120",5,割込アドレスの指定，例．割込みベクタ,割込み処理ルーチンの開始アドレス、エントリアドレス等の指定に特徴あるもの 文献量超多い 【キーワード】 割込ベクトル、割込ベクタ、ベクタアドレス,"G06F13/24,310@C　中央処理装置への割り込み（割り込みベクトル）",5B098
337,"G06F9/48,140",5,命令実行中に割込可能とするもの,複数の命令からなるマイクロ命令実行中の割り込み等,-,5B098
338,"G06F9/48,140@A",0,チェックポイントヘリターン,チェックポイントアドレスへリターンするもの,"マイクロ命令実行中の割込（G06F9/22,360）",5B098
339,"G06F9/48,140@Z",0,その他,命令実行中に割り込み可能とするもののうち、チェックポイントリターン以外のもの,"マイクロ命令実行中の割込（G06F9/22,360）",5B098
340,"G06F9/48,150",5,タイマ割込み,-,-,5B098
341,"G06F9/48,150@A",0,タイマ補正,タイマ補正に関するもの,"G06F1/04,350～G06F1/04,352 時間監視装置 特に、G06F1/04,351@A-@Bは、時刻合わせのためのものに関する(2005.12.15)",5B098
342,"G06F9/48,150@Z",0,その他,タイマ補正以外のタイマ割込みに関するもの,-,5B098
343,"G06F9/48,200",5,優先割込み,-,-,5B098
344,"G06F9/48,200@D",0,プログラムレベルの切換制御,優先割込み制御のうち、プログラムレベルの切換に関するもの 典型的には、現在プロセッサ上で走行中のプログラムの優先度と、発生した割込の優先度とを比較して、割込の受付可否を決定するもの,-,5B098
345,"G06F9/48,200@Z",0,その他,優先割込み制御のうち、プログラムレベルの切換制御以外のもの 優先回路、優先順位を可変とするもの、先着優先は下位へ。,-,5B098
346,"G06F9/48,210",6,優先回路,プライオリテイエンコーダや優先決定回路等の優先回路そのもの,-,5B098
347,"G06F9/48,220",6,優先順位を可変とするもの,-,-,5B098
348,"G06F9/48,220@A",0,均等割当，例．ラウンドロビン,均等（巡回）割り当てにより優先順位を可変とするもの 【キーワード】 ラウンド・ロビン,-,5B098
349,"G06F9/48,220@B",0,緊急割込み,緊急割込みされると、優先順位を可変とするもの,-,5B098
350,"G06F9/48,220@C",0,処理要求に応じた割当,入出力バッファにほぼ適当な量のデータが溜まったときに割り込むなど、処理要求に応じて割り込むもの,-,5B098
351,"G06F9/48,220@D",0,時間に依存して可変とするもの，例．待ち時間に応じた割当,待ち時間が多くなるほど、優先的に割り込み可能とする、あるいは待ち時間に応じてタスクの実行順序を決定するもの,-,5B098
352,"G06F9/48,220@E",0,優先回路の切換,複数の優先回路を設け、これらを切り替えることにより、優先順序を切り替えるもの,-,5B098
353,"G06F9/48,220@F",0,メモリを用いた優先回路,ほとんど運用されていない,-,5B098
354,"G06F9/48,220@G",0,プログラムによる優先度指定，例．優先レジスタ,優先レジスタを使用するなど、プログラムにより優先度を指定するもの,-,5B098
355,"G06F9/48,220@Z",0,その他,"優先順位を可変とするものではあるが、ＦＩのG06F9/48,220@A～@G以外のもの",-,5B098
356,"G06F9/48,230",6,先着優先,先に要求された方に割込みを許すもの,-,5B098
357,"G06F9/48,300",4,スケジューリング，タスクディスパッチ（割込み制御はＧ０６Ｆ９／４８，１００優先）,"複数プログラム間の起動時間調整、プログラム切換、タスク・ディスパッチ等を扱う。 G06F9/50,150との切り分けであるが、一つには処理体が単体か複数かの違い、二つには処理の粒度の違いがある。 9/48,300がプログラムの起動、切換等、個々のプログラムの細かなスケジューリングのための制御（並行処理）を扱うのに対し、9/50,150は処理体への処理配分等、処理体やプログラムを処理単位とした制御（並列処理）を扱うと考えれば理解しやすい。よって、処理体が複数であっても、処理の粒度が細かい処理（タスク・ディスパッチ等）に特徴がある場合には、G06F9/48,300が付与され得る。","F02D45/00,374 エンジンのマイコン制御（複数の制御対象を制御する構造） G05B19/4155@N プログラム制御系において、複数プログラムの選択やプログラムの実行スケジュールに特徴があるもの(2005.08.31)",5B098
358,"G06F9/48,300@A",0,ジョブスケジューリング，例．カレンダーを用いた起動指定,典型的には、ジョブネットなどを使って、複数プログラムの起動時間を調整するもの ここでいうジョブの単位は計算機の運転時に扱う程度のもの（粒度が粗い）が想定されている。 ここでいうジョブのスケジューリングは、オペレータによるスケジューリングやバッチ・ジョブ・スケジューリング等が想定されている(20050427)。,"G06F1/00,370@A～@D 運転 G06F15/00,310@H～@M マルチジョブ・タスク；スケジュール；モード切換 G06F3/00,655@C マルチ・ジョブ表示(20051012) G06F3/14,350@C マルチ・ジョブ表示(20051012)",5B098
359,"G06F9/48,300@B",0,優先順位を可変としたもの（割込み制御はＧ０６Ｆ９／４８，２２０優先）,タスク実行優先度を可変にしたもの 【キーワード】 優先度、優先順位、プライオリティ、プラオリティ,"G06F9/48,220 割込処理実行の優先順位を可変としたもの",5B098
360,"G06F9/48,300@C",0,待ち行列の処理，例．デキュー，エンキューまたは複数のキューの切換／操作,未処理又は実行中のジョブやタスクがキュー型式で管理されており、このキューの操作に特徴があるもの 外部からの要求に対する操作（トランザクション・キュー）を含む(2006.11.15)。 【キーワード】 タスク・コントロール・ブロック（TCB）、プロセス・コントロール・ブロック（PCB）,-,5B098
361,"G06F9/48,300@D",0,時分割,古典的なTSSを扱う。 過去に大量に出願されたTSS技術の入れ先として用意した分類である。 現在、時分割は通常の構成なので、原則として新規に付与しない。 【キーワード】 TSS、タイム・シェアリング・システム、時分割,"F02D45/00,372 エンジンのマイコン制御（時分割制御、割込制御等）(20051018)",5B098
362,"G06F9/48,300@E",1,時分割単位を可変としたもの,-,-,5B098
363,"G06F9/48,300@F",0,デッドラインに基づくもの,タスクの実行完了にデッドラインが決められているもの デッドラインを考慮したリアルタイム処理のためのタスク・スケジューリング(2005.10.27修正) 【キーワード】 リアルタイム・オペレーティング・システム、リアルタイムＯＳ、RTOS,-,5B098
364,"G06F9/48,300@G",0,負荷状態に基づくもの（処理配分はＧ０６Ｆ９／５０，１５０優先）,負荷状態を監視して、負荷状態に応じてスケジューリングするもの 典型的なものとして、負荷状態に応じて多重度を変更するもの、負荷の高いタスクの実行割合を下げるものがある。 負荷は、例えば、消費電力や発熱を包含する(20070222)。,"G06F9/50,150@D 処理体の負荷状態に応じた処理配分（ロード・バランス） G06F11/34@S コンピュータ性能の統計的評価(2006.09.13)",5B098
365,"G06F9/48,300@H",0,タスクに属性を付加したもの，例．実行条件，権限または初期値,タスクに付加された属性に応じてスケジューリングするもの。 ただし、単にタスクに優先度が付加されているのみでは付与しない(20070201)。 タスクの実行状態又は状態遷移を観測又は制御するものを含む。,"G06F9/06,650 プログラムの選択(2007.08.07)",5B098
366,"G06F9/48,300@J",0,タスク，プロセス等の監視,"マルチタスクＯＳ上での誤動作防止のためのタスク監視、プロセス監視など。 例．監視タスクのスケジューリング、被監視タスクのスケジューリング監視、復旧時の再スケジューリング(20070726) 【新旧対応】 当分類は、旧分類G06F9/46,330@Cに対応する。",G06F11/ G06F11/28 デバッグ、デバッガ、プログラムテスト、プログラム修正(2006.02.15) G06F11/30 監視(2006.02.15),5B098
367,"G06F9/48,300@Z",0,その他,-,-,5B098
368,"G06F9/48,350",4,情報退避，タスクコンテキスト退避,"プログラムを切り換えて実行する際に、切り換え前に実行していたプログラムの実行環境等の情報を一時的に待避し、別のプログラムを実行し、再び以前に実行していたプログラムに実行を移す際に、待避していた情報を復帰させるもの。 情報（コンテキスト）待避及び復帰に関する技術を扱う。 【キーワード】 コンテキスト・スイッチ 【新旧対応】 当分類は、旧分類G06F9/46,313に対応する。","F02D45/00,372@E 燃焼機関の制御における割込み時の情報退避、復帰に特徴のある技術 G06F9/32,387 サブルーチン・スタック",5B098
369,"G06F9/48,350@A",0,情報の部分退避,"タスク切換時にレジスタデータを部分的に退避させるもの（使用しなかったレジスタの内容はスタックへの退避を省略するなど） 【新旧対応】 当分類は、旧分類G06F9/46,313@Aに対応する。",-,5B098
370,"G06F9/48,350@B",0,スタック，レジスタを用いるもの,"情報待避のために、スタック又はレジスタを用いるもの 【新旧対応】 当分類は、旧分類G06F9/46,313@Bに対応する。","G06F9/32,384@Aサブルーチンの戻りアドレスや、サブルーチンコール直前の汎用レジスタの内容をスタックに退避しておく技術(20090114)",5B098
371,"G06F9/48,350@C",1,レジスタ切換，例．複数組レジスタを有するもの,"複数のレジスタセットを備え、割込み時に使用中のレジスタセットを切り替える等に特徴あるもの 【キーワード】 レジスタバンク、レジスタウインドウ 【新旧対応】 当分類は、旧分類G06F9/46,313@Cに対応する。",-,5B098
372,"G06F9/48,350@D",1,レジスタ切換と退避の併用,"レジスタデータの退避とレジスタセットの切換を併せ持つもの 例えば、使用頻度の低い、又は前回使用が最も古いレジスタセット（レジスタファイル）をスタックまたはメモリに待避するもの 【新旧対応】 当分類は、旧分類G06F9/46,313@Dに対応する。",-,5B098
373,"G06F9/48,350@E",0,プログラムカウンタの切換,"プログラムカウンタを複数セット供え、割込み時にこれらを切り替えるもの 【新旧対応】 当分類は、旧分類G06F9/46,313@Eに対応する。",-,5B098
374,"G06F9/48,350@Z",0,その他,"情報待避のうち、FIのG06F9/48,350@A～@E以外のもの",-,5B098
375,"G06F9/48,370",4,タスクの相互制御；タスク間連携（プログラム間通信はＧ０６Ｆ９／５４優先）,タスクが他のタスクに対して相互作用を及ぼすもの（あるタスクが他のタスクの状態を変えるもの） 例えば、複数モジュールの管理、制御を行うことにより、複数のモジュールが連携動作を行うもの あるタスクから他のタスクを呼び出す方法（起動方法やインターフェース等）自体に特徴のあるもの（20051012修正） 上記技術は、複数のタスク間スケジューリングとみなすことができるので、スケジュールの中に分類している。,"G06F9/06,640@B ダイナミックローディング（ローディング自体）(20051124) G06F9/06,640@C～E　APIのローディング／実行（ローディング自体）(20051124) G06F15/82 データまたは要求駆動型計算機のアーキテクチャ(2006.10.11) G06T1/20@C パイプラインを用いたイメージ・プロセッサ・アーキテクチャ(2006.10.11) G06F13/00,630@G 電子メールシステムを基礎とした回覧・決済システム（ワークフロー、グループウェア）(2007.11.30) G06F13/00,630@H 電子メールシステムを基礎とした回覧・決済システム（ワークフロー、グループウェア）における滞留防止(2007.11.30) G06Q10/06,100 ワークフロー(2015.04.30)旧G06F17/60,162@C G06F15/00,390 グループウェア(2007.11.30)",5B098
376,G06F9/50,3,リソースの割り当て，例．中央処理装置［ＣＰＵ］［２００６．０１］,複数のプログラム間における、ハードウェア資源管理の技術に関する。ここでは、用途の特定されない汎用的なシステムに関するものを扱う。 主に、タスクにハードウェア資源を割り当てるもの、処理体にタスクを割り当てるものを扱う。 特定の資源に特化した構成であれば、当該資源の技術分野を優先すべきである。よって、ここでいう資源は、抽象化された資源であることに注意されたい。（言い換えれば、具体的な資源が特定されていたとしても、実質的に資源の種類に依らない汎用的な資源管理であること）,"G06F17/60,132 情報サービス業（データ・センター、サーバ・ハウジング、ASP、ISP等）(2007.07.23) G06F9/06,420 プログラムのローディング制御 G06F9/06,640 プログラムのローディング／実行 G06F9/06,610 プログラム実行環境の生成・維持 G06F9/06,610@Q プログラムのリモート管理（ホスト、サーバ管理） G06F9/06,610@R プログラムのリモート管理における分散管理（複数のサーバで管理するもの） G06F13/10 いわゆるデバイスドライバ G06F15/177 マルチプロセッサ・システムにおける初期化又は構成制御",5B098
377,"G06F9/50,120",4,ハードウェア資源の管理,複数のプログラムのそれぞれに対してハードウェア資源を割り当てる技術を扱う。ハードウェア資源はCPUや記憶装置等を含む。サーバ割り当ての変更、サーバ追加／削除などの構成制御も含み得る。 CPU割り当ての際の120と150の切り分けについて、可変量のハードウェア資源を割り当てるもの（クラスタサイズ・ドメインサイズ変更を含む。(2005.09.01)）は120とし、固定量のCPUに対してタスクを配布するものは150を付与するものとする。,"G06F9/06,420 プログラムのローディング制御 G06F9/06,640 プログラムのローディング／実行 G06F9/06,610 プログラム実行環境の生成・維持 G06F9/06,610@Q プログラムのリモート管理（ホスト、サーバ管理） G06F9/06,610@R プログラムのリモート管理における分散管理（複数のサーバで管理するもの） G06F13/10 いわゆるデバイスドライバ G06F15/177 マルチプロセッサ・システムにおける初期化又は構成制御",5B098
378,"G06F9/50,120@A",0,タスクへの割当,タスクに対してハードウェア資源の割り当てを行うもの,-,5B098
379,"G06F9/50,120@B",1,優先順位に基づくもの,タスクの優先度に応じたハードウェア資源の割り当て,-,5B098
380,"G06F9/50,120@Z",0,その他,初期設定時に行うパーティション割り当て等を含む。 動的な資源割り当て制御を含む。(2005.08.02) 【キーワード】 パーティショニング,"G06F11/20,310@F 障害発生時のシステム再構成",5B098
381,"G06F9/50,150",4,処理体に対する処理配分,複数の処理体に対して、タスクの割り当てを行う技術を扱う。処理体は、ＣＰＵ，計算機等の計算実行の主体となるハードウェア資源である。なお、処理体は仮想的なものであっても構わない。 462との切り分けについては、462の説明の欄に記載のとおり。 【キーワード】 並列処理 【新旧対応】 代表的なものとして、旧分類Ｇ０６Ｆ１５／１７７，６７４が付与されていたものには、当分類の下位に展開されたＦＩのいずれかが付与される。,"G06F15/16-15/177 マルチプロセッサ G06F15/80 共通制御機構をもつ処理装置の配列からなるもの（単一命令複数データプロセッサ、SIMD、アレイプロセッサ等） G06F9/38 パイプライン、先行制御 G06F9/38,310@G ベクトル処理 G06F9/38,370 機械語を実行するための装置（デコーダ）による並列処理（複数のALU、コプロセッサ） G06T1/20@B 汎用イメージ処理のためのマルチプロセッサ G06F13/00,357@Z クライアント・サーバシステムのうち、複数サーバの選択に関するもの。 G06K9/62,650@A 文字認識における並列処理 G10L3/00,571@M 音声認識における並列処理 B60R16/02,660@G 車両負荷制御用マルチコンピュータ G06F9/44,515 関数型言語の並列処理、並列関数型言語の処理 G06F9/44,525 論理型言語の並列処理、並列論理型言語の処理 G06F9/44,535 並列オブジェクト指向型言語の処理、オブジェクト指向型言語の並列処理 G06F11/20 故障要素の切り離し又は予備系への切り換え、冗長系(2005.08.30) G06F15/82 データまたは要求駆動型計算機のアーキテクチャ(2006.10.11) G06T1/20@C パイプラインを用いたイメージ・プロセッサ・アーキテクチャ(2006.10.11)",5B098
382,"G06F9/50,150@A",0,処理体の特性に基づくもの，例．ハードウェア資源の機能または能力,処理体の、処理性能、計算資源、優先度等の各特性に基づいてタスクの割り当てを行うもの。,-,5B098
383,"G06F9/50,150@B",1,複数のサービスを組み合わせるもの,個々の処理体が提供するサービス・機能を１つ以上組み合わせて、まとまった一つのサービスを提供するもの,"G06F13/00,630@G 電子メールシステムを基礎とした回覧・決済システム（ワークフロー、グループウェア）(2007.11.30) G06F13/00,630@H 電子メールシステムを基礎とした回覧・決済システム（ワークフロー、グループウェア）における滞留防止(2007.11.30) G06Q10/06,100 ワークフロー(2015.04.30)旧G06F17/60,162@C G06F15/00,390 グループウェア(2007.11.30)",5B098
384,"G06F9/50,150@C",0,処理内容の特性に基づくもの,タスクの優先度、実行に必要なリソース、実行条件等に基づいてタスクの割り当てを行うもの 例）相互に関連する内容を有する複数のジョブを、同一の処理体に配分する技術(2005.11.18),-,5B098
385,"G06F9/50,150@D",0,処理体の負荷状態に基づくもの,処理体の、ＣＰＵ使用率、メモリ使用率、Ｉ／Ｏ使用率等に基づいてタスクの割り当てを行うもの 負荷は、例えば発熱を包含する。 【キーワード】 ロード・バランサ、負荷分散 【新旧対応】当分類は、旧分類Ｇ０６Ｆ１５／１７７，６７４＠Ｂに対応する。,-,5B098
386,"G06F9/50,150@E",0,処理単位を分割するもの,タスクをサブタスクに分割して、複数の処理体にサブタスクを割り当てるもの,-,5B098
387,"G06F9/50,150@Z",0,その他,-,-,5B098
388,G06F9/52,3,プログラム同期；相互排除，例．セマフォによるもの［２００６．０１］,複数のプログラム間で実行状態・内部データの同期を行うもののうち、CPUの処理やプロセス内部のデータの扱いに特徴のあるもの等を扱う。 【新旧対応】 当分類は、旧分類Ｇ０６Ｆ１５／１７７，６８０ー１５／１７７，６８２に対応する。,-,5B098
389,"G06F9/52,120",4,排他制御，例．ロックまたはセマフォ,典型的には、リソース（プログラム変数を含む。）に対する複数のプログラムからのアクセスを排他制御するもの,"G06F15/17,610@B 共通メモリを使用するプロセッサ間通信における競合制御、排他制御 G06F15/17,630@B バス結合による分散共有型メモリプロセッサのローカルバス／メモリの競合制御、排他制御 G06F12/00,535 共用ファイル制御 G06F12/00,572 共用メモリシステムの排他制御 G06F13/14,310@C I/OにCPUの識別子を有するマルチプロセッサのための排他制御 G06F13/18,510 メモリバスに対するアクセス制御、排他制御",5B098
390,"G06F9/52,120@A",0,デッドロック検出または回避,"デッドロックを検出する技術、および、デッドロックを回避するための技術を扱う。 【キーワード】 デッドロック 【新旧対応】 当分類は、旧分類G06F9/46,340@Gに対応する。","G06F12/00,535@A 共用ファイル制御のデッドロック回避・復旧 G06F12/00,572@B 共用メモリシステムにおける排他制御のデッドロック対策 G06F11/30,305@G デッドロックの監視",5B098
391,"G06F9/52,120@B",0,排他制御アルゴリズム,プリミティブなロックの手順に特徴があるもの。排他機構自体。 排他手法がブラックボックスとなっているものには付与しない。(20060525修正),-,5B098
392,"G06F9/52,120@Z",0,その他,"【新旧対応】 当分類は、主に旧分類G06F9/46,360@D, G06F9/46,340@Hから移行される。",-,5B098
393,"G06F9/52,150",4,同期制御；一貫性維持,プログラム間で、実行のタイミングを同期させたり、プログラム状態（データ内容等）の一貫性維持を行うもの,"G06F15/167,610@G 集中型共有メモリ型マルチプロセッサ間の同期制御 G06F15/173,650 相互接続ネットワークによるマルチプロセッサシステムにおける同報、ブロードキャスト",5B098
394,"G06F9/52,150@A",0,他のタスクの実行に合わせるもの，例．バリア同期,バリア同期等、プログラム間で実行の進捗をそろえるもの,-,5B098
395,"G06F9/52,150@B",0,プロセス状態等の整合性を維持するもの,各プログラムの内部変数の値を同じにする等、プログラムの内部状態の整合性を維持するもの,-,5B098
396,"G06F9/52,150@C",0,システム構成に依存せずデータの一貫性を維持するもの,"複数のプログラムのそれぞれが管理するデータの一貫性を維持するための技術を扱う（G06F9/52,150@B以外のもの。例としては、実施例にファイルやバッファ等が挙げられているもの）。 ただし、システム構成や要素技術に特化したものについては、それぞれの技術分野が優先。",-,5B098
397,"G06F9/52,150@Z",0,その他,-,-,5B098
